DataZone,income_rate,employment_rate,crime_rate,overcrowded_rate,nocentralheating_rate,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,broadband
S01008902,0.9106626549302095,0.7894359610509765,0.8633553976727558,0.6967902174306966,1.4848151273039596,0.7309295573963048,0.013179857807889639,-0.6204964918981164,-0.15195432959759234,-0.10268701708718465,1.1846428911668352,-0.047858446105467106,-2.5636176884469104,0.9538470473484881,0.652332874338596,-0.9130755694697309,-1.1034331255730399,0.14397951345593368,0.3114231053908524,0.8055178202866544,-0.3501792602705232,0.16198409393815066,-0.17614517992679452,0.24367529682781006,-0.15076055152872517,-0.3439653546026167
S01008903,0.4279739719877775,0.6273196476208652,0.25356918693584424,0.1785231529163151,0.1256887094496087,0.6368736159490116,-0.7453069379108335,0.20945229802523627,0.42712995680520294,0.9458928825557378,-1.0836723375094042,0.7475180517505544,-0.415335325367238,0.5902333495680626,-0.14837050127904536,-0.7922328512743946,-0.774815244665655,-0.4244986439041338,-0.896969556176927,-0.844616939104312,-1.0304115209054094,-0.8779611450207477,-0.492422203705218,-0.8666477043167597,-0.8327953599556498,-0.3439653546026167
S01008904,1.2726791671370334,0.6273196476208652,1.2723138144543973,1.6037575803308641,0.5787308487343924,0.6368736159490116,-0.21707506232100846,-0.29381452139637115,0.02776148342396483,-0.5221189769443536,-0.1763462460389084,0.34982980282254367,-0.8236865183493253,0.839021669102038,0.11853062392683511,-1.0339182876650672,-0.74102958913677075,-0.9361711179377776,-0.9352558802813882,-0.5754869228782723,-1.5140148986872728,-1.2163351141820287,-0.5807579222224912,-0.9241430100210509,-1.0923398383787972,-0.3439653546026167
S01008905,1.3933513378726414,1.27578490134131,1.8967056829335103,1.6037575803308641,2.8439415451583105,1.483377088974651,1.5978754845773648,1.1100350275165338,1.904793308315784,0.10702896284139983,0.5041483225639634,1.012643551035895,-1.1077569134672987,1.9107251994022396,1.4530362499562375,-0.6713901330790581,-0.30753172381057275,-1.2201800180057103,-0.9815047215393541,-0.9804953078919179,-1.6809466507869366,-1.631823492583596,-0.9339010651807654,-0.9383299806096081,-1.4706468622858573,-0.3439653546026167
S01008906,1.2726791671370334,1.6000175282015325,1.0970459215479795,1.215057281945078,0.5787308487343924,1.201209264632771,2.6814280498898264,2.4344213944155007,0.7066878881720696,0.7361769026271533,-0.1763462460389084,1.310909737731903,-0.5573705229262247,1.1260851147181634,1.4530362499562375,-0.4297046966883855,-0.44057176074939036,-0.8448108602787293,-0.5744029152114064,-0.8224305750553976,-1.4062178156132343,-1.3310530310741426,-0.17997789137575598,-0.34084432828107675,-0.8379158640965071,-0.3439653546026167
S01008907,1.6346956793438576,1.113668587911199,1.1627713813878862,2.7698584754882223,-0.327353429835175,1.7655449133165306,0.9477439453898878,0.9952548757186233,0.8864037011936268,0.31674494276998433,0.9578113682992112,1.0789249258572302,-1.3385641095006517,2.33175158630589,1.9868385003679983,-0.4297046966883855,-1.0899644475715193,-0.5695163459889874,-0.5004453203511157,-1.0670857112533443,-1.0353313379161326,-1.059923973392984,-0.021148704375660715,0.07192570716831675,-0.007283306647459312,-0.3439653546026167
S01008908,0.6693183134589935,0.465203334190754,1.3964619052631098,0.9559237496878873,0.1256887094496087,0.26064985015983866,-0.06808658459054498,1.3572538160043408,0.10763517810021245,0.10702896284139983,0.5041483225639634,0.1509856783585383,-1.2497921110262855,1.3365983081699888,1.1861351247503569,-0.18801926029771285,-1.0617157702252202,-0.9405919505443411,-1.0148605194421816,-0.4927352008847215,-0.40255753076386586,-0.5073753286633232,-1.130106154133928,-1.0877713943433862,0.22407075317714548,-0.3439653546026167
S01008909,0.5486461427233855,0.14097070733053155,-0.045846796779286055,-0.08061037934087564,0.5787308487343924,0.07253796726525215,-0.39315235418428346,-0.1790343695984607,-0.49141753197164473,0.5264609226985688,-0.1763462460389084,0.6149553021078842,-0.6106337220108451,0.5710957865269876,0.11853062392683511,-0.9130755694697309,-0.7343159030680222,-1.1771894252929447,-1.0465577895444245,0.11691427193574462,0.12337872345768411,-0.3228951958835183,-1.2305641729006578,-0.9541586846936745,0.54215374910502,-0.3439653546026167
S01008910,-0.05471471095465454,-0.021145606099579675,-0.5351363311430355,-0.5988774438552571,1.4848151273039596,-0.021517974182041093,-0.9484730439069201,0.3507201771611261,0.5469404988195744,0.10702896284139983,-0.4031777689065323,0.2172670531798734,0.5966654572405405,0.5710957865269876,-0.4152716264849258,-0.6713901330790581,-0.68778856969842606,-0.47236255761558926,-0.12928169417644186,-0.1949887511800901,0.6838860260021132,0.10847396244977019,-0.21195625879154645,-0.04748123611141167,0.43270809320231846,-0.3439653546026167
S01008911,-0.6580755646326946,-0.6696108598200246,-0.10792084218364233,1.4741908142022688,-0.327353429835175,-0.6799095643130938,-0.5556852389811527,-0.39093618830229543,8.614183661120585,-1.151266916730107,-0.6300092917741562,-0.31298394539080765,-0.30880892719799874,-0.8450838785125646,-0.9490738768966868,0.2953516124836325,-0.8517183737268642,-0.09246724823420789,0.2114586397716886,0.3881093942887969,0.7455930749597591,0.2938345786608167,0.7484154546813729,0.9117490184823737,0.3484129251060428,-0.3439653546026167
