DataZone,income_rate,employment_rate,crime_rate,overcrowded_rate,nocentralheating_rate,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,broadband
S01010193,-1.2104582151309995,-1.0819153969777064,-0.5087268871890399,-1.2435294337475962,-0.3942456080431043,-1.1627302021218884,-0.8917649847661404,-0.19055998465053517,-0.3444804427383467,-0.11668516163282283,0.47195026815542435,-0.7030658795485236,1.5047157299513585,-0.7751912996411223,-1.2455609262855534,1.2472730097594893,-0.7606899855346327,1.5402241807425747,2.736483286467772,0.3065272014955108,-0.2988343023521313,0.9164612321285193,1.3208223966544892,2.055010180488782,-0.3574693903134771,-0.08914562782224209
S01010194,-0.13607858686875873,0.35092572009698436,-0.8376548268060301,0.2592693263096029,-0.7753496958181052,0.46016500021198453,0.37762468439656355,-0.04202512227006153,-0.6274778568386075,1.1375676954551244,-0.44048691694506287,0.17137761381702013,0.03354196093159951,0.4077174817703716,-0.39703524469200185,-0.1149898616294546,-0.268730268209054,-0.8834445417076119,0.21326437844783844,-0.33873034462566703,0.7985508146743591,-0.801577374991671,-0.6436733857173772,0.9259479620898169,0.9665315571073634,0.9518838514442093
S01010195,0.19449976028885382,0.020270077695132647,-0.9369003258283978,-0.7811298152684579,-0.3942456080431043,0.46016500021198453,-0.7444877303328985,-0.5945748103254235,-0.2253236368013948,0.8240044811831375,-1.35292410204555,0.053209574173027734,0.11097215930106061,0.717526924521001,0.1686485430370325,0.05529299729416338,-0.09076336137791471,-0.25143713666840634,0.31208176107803126,-0.6074847085692795,0.8939576908761734,-0.29419120087054573,0.09794183296892979,1.3719924244850261,1.3726336684308682,-0.29735152367553236
S01010196,0.3597889338676601,0.24070717262970046,-0.20815480443558343,-0.20313029216953524,-0.3942456080431043,0.6012863221540604,-0.4288936136902373,0.09462695111997423,0.4300387958518407,0.8240044811831375,-1.35292410204555,0.8331186358233775,-0.9730506178713929,0.5485399557479305,1.3000161184951011,0.22557585621778137,0.43442092050621284,-0.822311167958133,-0.11515431153777418,-0.32207837125468797,0.7990674007024345,-0.5978903191502838,-0.9875835284329126,-0.07430189332645734,-0.25221339573951923,-0.29735152367553236
S01010197,0.6903672810252727,0.4611442675642683,0.19733394871294752,0.37486923092938745,-0.7753496958181052,0.8835289660382122,-0.5691576655314201,-0.6183403883062992,0.9960336240523623,1.6079125168631045,0.928168860705668,1.1403555388977578,-0.9924081674637595,1.2385700782379685,-0.11419335082748466,-0.6258384384003085,0.6935424339108953,-0.5280352213807183,-1.2663685146823946,-0.09267986166619697,0.8883722906123889,-0.24801359798101968,-0.8422909305810994,-1.2671885531441704,-0.30989140281507505,-0.29735152367553236
S01010198,0.5250781074464664,0.9020184574334039,1.3599240801178265,-0.20313029216953524,-0.7753496958181052,1.095210948951326,0.18125501181890766,0.0649199786438795,0.9811390233102433,1.4511309097271112,1.1562781569807898,1.8020965609041153,-1.0891959154255855,1.4498037892043067,0.45149043690154966,-0.45555557947669056,0.7068444066575048,-0.7219583039706049,-0.5952271054441138,0.4109953959814944,1.0425760368935877,-0.4693644707545153,-0.47756255551498866,0.15196246183820378,0.049988315815946066,-0.29735152367553236
S01010199,0.6077226942358696,0.681581362498836,-0.6023012148387009,-0.6655299106486734,-0.7753496958181052,0.7424076440961364,0.23034742996332164,-0.20244277364097307,-0.4934264501595366,0.35365965977515734,-0.44048691694506287,0.9276530675385715,-0.5665420764317226,1.182241088646945,-0.11419335082748466,-0.28527272055307257,-1.606193637319299,0.2870508230671391,1.1495506257997379,-0.1794071462768912,0.939504520871125,-1.2432922998749265,0.05357729948555685,2.9204869321354217,0.2937141194208868,-0.29735152367553236
S01010200,0.11185517349945069,-0.20016701723943517,-0.46335751620738613,0.1436694216898184,-0.013141520268103422,0.3190436782699086,-0.10628629445551697,-0.7965822231628676,-0.32958584199622776,0.6672228740471442,-1.35292410204555,0.36044647724740797,-0.10196088621495783,0.7456914193165127,0.45149043690154966,-0.6258384384003085,-0.5772048586749319,-0.9033440680454161,0.641877710966125,-1.1218327844458231,1.110747466119591,-1.7240763991258157,-0.4893435289623052,1.8246944574991533,0.900900173298859,0.32726616388433843
S01010201,-0.5493015208157744,-0.5308226596412868,-0.3981390454212588,-0.6655299106486734,-1.1564537835931061,-0.17488094852735706,-0.919817795134377,-0.6718129387632698,-0.5083210509016556,0.040096445503170555,-1.35292410204555,0.12411039795942318,-0.779475121947741,0.32322399738383634,-0.11419335082748466,-0.7961212973239266,-0.9623183528511199,-0.22846706968167224,0.3782720600302641,-0.7731392337168861,0.7962759113436146,-0.7001104919635828,-0.45241648250222155,1.9379898424131914,0.5611138208335819,-0.29735152367553236
S01010202,1.2688793885510947,1.3428926473025395,1.0253249691281296,1.1840685632678793,-0.013141520268103422,1.0246502879802881,1.4015522628371977,0.1421581070817258,0.3108819899148888,0.040096445503170555,0.47195026815542435,1.2348899706129517,-1.5344195560499854,2.3369853752629273,0.7343323307660669,-0.45555557947669056,-1.8637127180227455,1.1263930065141428,1.0565295827035237,0.20398853590520538,0.7300787745301929,-0.8927661890987998,0.1589668966757207,2.1393462244774915,-0.13622344558115868,-0.29735152367553236
